# Canales disponibles en las fuentes EPG
# Formato: channel_id | display_name
# Fecha: Sun Nov  2 00:17:36 UTC 2025

/esaguila-roja | Águila Roja
/esmytime-movie-network | MyTime Movie Network
/esruntime-accion | Runtime Acción
/esruntime-clasicos | Runtime Clásicos
/esruntime-comedia | Runtime Comedia
/esruntime-romance | Runtime Romance
/esruntime-series | Runtime Series
/esruntime-thriller | Runtime Thriller
1+1 International | 1+1 International
1-1-travel | 1+1 Travel
13.TV.es | 13 TV
24 Horas | 24 Horas
24 horas Canarias | 24 horas Canarias
24 horas Cataluña | 24 horas Cataluña
3/24.es | 3/24
324.es | 324
3CatInfo Catalunya | 3CatInfo Catalunya
3CatInfo | 3CatInfo
4K.Travel.TV.es | 4K Travel TV
5-minutes-craft-es | Ideas en 5 minutos
643054b1fc3be59477853717-688b7f47c8caf40b4a62239f | Newsmax en Español
643054b1fc3be59477853717-688d3402a6fe30698ab42007 | ITV Deportes
643054b1fc3be59477853717-689e1f0dd84bfb3d54b6756f | Bizaar
643054b1fc3be59477853717-68b9f334fc12601028c5651e | World Billiards TV
643054b1fc3be59477853717-68b9f5a3d60e5dd29263c7ac | NEW KFOOD
643054b1fc3be59477853717-68c98e7460586565cc56baab | Crime Beat TV
643054b1fc3be59477853717-68caada21fabab6eb2e99331 | Bassmaster
643054b1fc3be59477853717-68d15e51c80ec69e0bd8965b | MrBeast
643054b1fc3be59477853717-68d7f9b53b1f329cea126993 | Dude Perfect
643054b1fc3be59477853717-68e0371d8bbd79d66c631ab2 | The Wiggles
643054b1fc3be59477853717-68e9436dda6bb987138625c7 | Metal.Rocks
645a309c5a0cd5000873f609 | Pluto TV Catástrofes
6475bfec536e0c0008858e9f | Pluto TV K-Drama
64a3f200f238ce0008d47247 | Pluto TV True Crime
64db2e0835425100080f2f5a | Pluto TV Diseño
64ddcbb14c5ed80008fad416 | Crimen &amp; Historia
6523f672a6c38300088cb807 | El Reino Infantil
65254e8d81f9420008342cee | La fiebre del Jade
654a35ce346f420008d5c36e | Pluto TV Invasión Alien
6554bd45aa9ffb00088e5589 | COPS
655b5d865812e80008843bd1 | Pluto TV Comedias Románticas
65786888b228b7000843ad9a | Pluto TV Zombies
657868a7a620e30008fdbfeb | Embrujadas
65786abdb3801200084c593a | Homeful
65786b94cbd0d60008f7e4d9 | Star Trek: The Next Generation
65786d29dfed030008ce2fa7 | MTV Rock
65787eab32c1b300089a84d7 | MTV Reggaeton
65787f2eb228b7000843fa5c | Star Trek: Voyager
6578808014fbe400086e21bc | Medium
6578836cdfed030008ce5bdb | Sí quiero ese vestido
65b91e530d9ab40008340d8d | Al salir de clase
65bd0f53dc10a40008e68b96 | Pluto TV Gasolina
65c347ae3a116800078c93c5 | Monster Jam
65ce480a78df2200131c597b | Pluto TV Psycho
65cf6ab58145cb0008129ca8 | Pluto TV Series criminales
65ddec1ef7f0af0008be4b65 | Pluto TV Series Sci-Fi
65dded6966eec80008947157 | Call the Midwife
65dded9a0d456100081417ae | Primeval
65f96cd34e01740008ef1c97 | Realmadrid TV
660c29f80cd4630008f1547c | FIFA+
662a69daa0a74e00087a1c72 | Pluto TV Telenovelas Clásicas
664c76520120f40008b81db9 | Los vigilantes de la playa
664c76d68ea5560008c6c7a4 | Alerta Cobra
6682bd9b8768aa0008f25be5 | Los misterios de Murdoch
6686796619311200085310a0 | MTV Flow Latino
66b0dfa1d512590008bfa7fd | Pluto TV Gore &amp; Slasher
66b0e00814a2bb00085f5934 | Pluto TV Terror Clásico
66c45c0de7f5e80008b82005 | CNN Headlines
66c4a5cf1e11410009b382c3 | MTV Halloween
66d71c656b63480008cf0427 | Cherif
66d71f8ee5de930008016f83 | Alice Nevers
67164414e40c4a00087f450d | MODUS Super Series Darts
6720e2bddaad7f000872f274 | DFB Play TV
6745f0643a61d40008a61510 | Rookie Blue
67517f923a61d40008c451f0 | Historia y Vida
67517fae5534bb0008187997 | Actualidad 360
67586a552fb8a100088f7703 | Pluto TV Miniseries
676e7b4a4bd636000819c6a7 | SensaCine TV x Pluto
67921b873de7c8cf94233f52 | UFC
67b4ade18344dd9333978a1f | La Abeja Maya
680ba8992472a7200a183eb5 | One Piece
680ba8c3a48b3ead0db701cc | Los caballeros del Zodiaco
6812206e1b3e3be031a5c363 | Águila Roja
68345650e8377f86acdeda83 | Pluto TV Series de Terror
683456acf59cc6a13212f1c1 | Pluto TV Descubre
6834570d00b60028d2dfd5f8 | Pluto TV Series Policiacas
68345769bbc703dfd45a8564 | Pluto TV Tuning &amp; Tattoos
683457aebbc703dfd45a89eb | Merlí
683457e5f59cc6a13212fce4 | Lupin
683458395195c2a60adeca44 | Pluto TV Lifestyle
6834588b00b60028d2dfe13f | Pluto TV Series Chic
685a995b460ac82fa504342c | The Good Wife
685a996c7c4f2ad40cb4f276 | Dragon Ball
68751a3bfd6704e9d3cc7b3d | Pequeños aventureros de Pluto TV
68751aab3484d607323b6d50 | El mundo de los Gnomos de Pluto TV
68751b006dce17bae3b694f0 | RETRO KIDS de Pluto TV
68751b556dce17bae3b6b98f | La vuelta al mundo de Willy Fog
687799f86255fd1c0c419c84 | Marco
68779a09c691b3f0964127c6 | Heidi
6880aa28164eb4890282e803 | Pluto TV Toons
68adc3fdd8f7693ae347a63a | Los Gipsy Kings
68adc697116b783a33f99e6c | Pluto TV Impacto
68c188f73efb41cd97793105 | Saw
68d27949793c71d988ca624c | Los Pitufos
7.Región.de.Murcia.es | 7 Región de Murcia
7TV.Andalucía.es | 7TV Andalucía
7teleValencia | 7teleValencia
8.Madrid.es | 8 Madrid
8madrid TV | 8madrid TV
A3Cine.(Atrescine).es | A3Cine (Atrescine)
ACL Cornhole TV | ACL Cornhole TV
AM.es | AM
AMC Anime | AMC Anime
AMC Break | AMC Break
AMC Crime | AMC Crime
AMC HD | AMC
AMC+ Connect | AMC+ Connect
AMC.Break.es | AMC Break
AMC.Crime.es | AMC Crime
AMC.es | AMC
ATRESplayer PREMIUM | ATRESplayer PREMIUM
ATV Andorra Televisión | ATV Andorra Televisión
ATV.es | ATV
AXN HD | AXN
AXN Movies HD | AXN Movies
AXN.Movies.es | AXN Movies
AXN.es | AXN
Acción (Rakuten TV) | Acción (Rakuten TV)
Acontra+ | Acontra+
Acontra+.es | Acontra+
Al Jazeera English HD | Al Jazeera English
Al.Jazeera.English.es | Al Jazeera English
Alacantí TV | Alacantí TV
Alquiler 1 | Alquiler 1
Alquiler HD | Alquiler
Amc.Selekt.es | Amc Selekt
Andalucía TV | Andalucía TV
Andalucía.TV.es | Andalucía TV
Anime Visión Classics | Anime Visión Classics
Anime Visión | Anime Visión
Antena 3 HD | Antena 3
Antena Motor | Antena Motor
Antena.3.es | Antena 3
Aquí no hay quién viva | Aquí no hay quién viva
Aragón TV Internacional | Aragón TV Internacional
Aragón TV | Aragón TV
Aragón.TV.es | Aragón TV
Arirang TV HD | Arirang TV
Atrescine | Atrescine
Atreseries | Atreseries
Atreseries.es | Atreseries
BBC Earth | BBC Earth
BBC Food | BBC Food
BBC History | BBC History
BBC Lifestyle | BBC Lifestyle
BBC Series | BBC Series
BBC Top Gear | BBC Top Gear
BBC World News Europe HD | BBC World News Europe
BBC.News.es | BBC News
BOM Cine | BOM Cine
BOM.Cine.es | BOM Cine
Baby TV | Baby TV
Baby.TV.es | Baby TV
Banyoles TV | Banyoles TV
Be Mad | Be Mad
Be.Mad.es | Be Mad
BeIN.Sports.es | BeIN Sports
Betevé | Betevé
Betevé.es | Betevé
Betis TV | Betis TV
Billiard TV | Billiard TV
Bloomberg TV Europe | Bloomberg TV Europe
Bloomberg.es | Bloomberg
Boing | Boing
Boing.es | Boing
Bon Dia TV | Bon Dia TV
Bon.Dia.TV.es | Bon Dia TV
Buen.viaje.es | Buen viaje
BuenViaje | BuenViaje
C.Hollywood.es | C Hollywood
CGTN Documentary | CGTN Documentary
CGTN Español | CGTN Español
CGTN.Documentary.HD.es | CGTN Documentary HD
CGTN.Español.es | CGTN Español
CMM TV | CMM TV
CMM.TV.es | CMM TV
CNBC Europe HD | CNBC Europe
CNBC.Europe.es | CNBC Europe
CNN International Europe | CNN International Europe
CNN en Español | CNN en Español
CNN.Internacional.es | CNN Internacional
Calle 13 HD | Calle 13
Calle.13.es | Calle 13
Canal 10 Empordà | Canal 10 Empordà
Canal Blau | Canal Blau
Canal Cocina | Canal Cocina
Canal Extremadura SAT | Canal Extremadura SAT
Canal Extremadura | Canal Extremadura
Canal Hollywood HD | Canal Hollywood
Canal Reus TV | Canal Reus TV
Canal Sur Andalucía | Canal Sur Andalucía
Canal Sur HD | Canal Sur
Canal Taronja Anoia | Canal Taronja Anoia
Canal Taronja Central | Canal Taronja Central
Canal Terrassa | Canal Terrassa
Canal Terres de l'Ebre | Canal Terres de l'Ebre
Canal de las Estrellas | Canal de las Estrellas
Canal.24.h.es | Canal 24 h
Canal.33.es | Canal 33
Canal.4.Tenerife.es | Canal 4 Tenerife
Canal.7.Televalencia.es | Canal 7 Televalencia
Canal.Cocina.es | Canal Cocina
Canal.Extremadura.Sat.es | Canal Extremadura Sat
Canal.Extremadura.TV.es | Canal Extremadura TV
Canal.Fútbol.Replay.es | Canal Fútbol Replay
Canal.Parlamento.es | Canal Parlamento
Canal.Sur.2.es | Canal Sur 2
Canal.Sur.Andalucía.es | Canal Sur Andalucía
Canal.Sur.es | Canal Sur
Canal21 Ebre | Canal21 Ebre
Caracol TV | Caracol TV
Caracol.TV.es | Caracol TV
Castilla.-.La.Mancha.TV.es | Castilla - La Mancha TV
Caza y Pesca HD | Caza y Pesca
Caza.y.Pesca.es | Caza y Pesca
Cazavisión | Cazavisión
Cazavisión.es | Cazavisión
Cine Español (Rakuten TV) | Cine Español (Rakuten TV)
Cine Feel Good | Cine Feel Good
Cine.Feel.Good.es | Cine Feel Good
Cine.Friki.es | Cine Friki
Cine.Western.es | Cine Western
Cines Verdi TV | Cines Verdi TV
Cines.Verdi.TV.es | Cines Verdi TV
Clan | Clan
Clan.es | Clan
Classica HD | Classica
Club MTV | Club MTV
Club.MTV.International.es | Club MTV International
Clásicos atresplayer | Clásicos atresplayer
Comedia atresplayer | Comedia atresplayer
Comedias (Rakuten TV) | Comedias (Rakuten TV)
Comedy Central HD | Comedy Central
Comedy.Central.es | Comedy Central
Concert Channel | Concert Channel
Cosmo HD | Cosmo
Cosmopolitan.es | Cosmopolitan
Crimen (Rakuten TV) | Crimen (Rakuten TV)
Cuatro HD | Cuatro
Cuatro.es | Cuatro
Cubavisión Internacional HD | Cubavisión Internacional
Cubavisión.Internacional.es | Cubavisión Internacional
Cugat Media | Cugat Media
Cuéntame | Cuéntame
CyLTV.es | CyLTV
DARK | DARK
DAZN 1 BAR | DAZN 1 BAR
DAZN 1 HD | DAZN 1
DAZN 2 BAR | DAZN 2 BAR
DAZN 2 HD | DAZN 2
DAZN 3 HD | DAZN 3
DAZN 4 HD | DAZN 4
DAZN Bundesliga 2 | DAZN Bundesliga 2
DAZN Bundesliga 3 | DAZN Bundesliga 3
DAZN Bundesliga 4 | DAZN Bundesliga 4
DAZN Bundesliga 5 | DAZN Bundesliga 5
DAZN Bundesliga | DAZN Bundesliga
DAZN F1 BAR | DAZN F1 BAR
DAZN F1 HD | DAZN F1
DAZN LALIGA EA SPORTS 2 | DAZN LALIGA EA SPORTS 2
DAZN LALIGA EA SPORTS | DAZN LALIGA EA SPORTS
DAZN LaLiga 2 HD | DAZN LaLiga 2
DAZN LaLiga 3 | DAZN LaLiga 3
DAZN LaLiga 4 | DAZN LaLiga 4
DAZN LaLiga 5 | DAZN LaLiga 5
DAZN LaLiga HD | DAZN LaLiga
DAZN Liga F 2 | DAZN Liga F 2
DAZN Liga F 3 | DAZN Liga F 3
DAZN Liga F | DAZN Liga F
DAZN MotoGP | DAZN MotoGP
DAZN National League 2 | DAZN National League 2
DAZN National League 3 | DAZN National League 3
DAZN National League 4 | DAZN National League 4
DAZN National League 5 | DAZN National League 5
DAZN National League 6 | DAZN National League 6
DAZN National League 7 | DAZN National League 7
DAZN National League 8 | DAZN National League 8
DAZN National League 9 | DAZN National League 9
DAZN National League | DAZN National League
DAZN Premier League 2 | DAZN Premier League 2
DAZN Premier League 3 | DAZN Premier League 3
DAZN Premier League 4 | DAZN Premier League 4
DAZN Premier League 5 | DAZN Premier League 5
DAZN Premier League | DAZN Premier League
DAZN Serie A 2 | DAZN Serie A 2
DAZN Serie A | DAZN Serie A
DAZN.1.es | DAZN 1
DAZN.2.es | DAZN 2
DAZN.3.es | DAZN 3
DAZN.4.es | DAZN 4
DAZN.F1.es | DAZN F1
DAZN.LALIGA.2.es | DAZN LALIGA 2
DAZN.LALIGA.es | DAZN LALIGA
DBike | DBike
DE | ARTE | DE | ARTE
DE | DAZN 1 | DE | DAZN 1
DE | DAZN 2 | DE | DAZN 2
DE | Das Erste | DE | Das Erste
DE | Eurosport 1 | DE | Eurosport 1
DE | Eurosport 2 | DE | Eurosport 2
DE | KiKA | DE | KiKA
DE | MS Sport | DE | MS Sport
DE | MTV | DE | MTV
DE | MagentaSport | DE | MagentaSport
DE | More Than Sports TV | DE | More Than Sports TV
DE | Motorvision+ | DE | Motorvision+
DE | QVC | DE | QVC
DE | RTL | DE | RTL
DE | Rally TV | DE | Rally TV
DE | Red Bull TV Motorsport | DE | Red Bull TV Motorsport
DE | Red Bull TV | DE | Red Bull TV
DE | SPORT1 | DE | SPORT1
DE | SPORTDIGITAL FUSSBALL | DE | SPORTDIGITAL FUSSBALL
DE | Sky Sport 1 | DE | Sky Sport 1
DE | Sky Sport 10 | DE | Sky Sport 10
DE | Sky Sport 2 | DE | Sky Sport 2
DE | Sky Sport 3 | DE | Sky Sport 3
DE | Sky Sport 4 | DE | Sky Sport 4
DE | Sky Sport 5 | DE | Sky Sport 5
DE | Sky Sport 6 | DE | Sky Sport 6
DE | Sky Sport 7 | DE | Sky Sport 7
DE | Sky Sport 8 | DE | Sky Sport 8
DE | Sky Sport 9 | DE | Sky Sport 9
DE | Sky Sport Austria 1 | DE | Sky Sport Austria 1
DE | Sky Sport Austria 2 | DE | Sky Sport Austria 2
DE | Sky Sport Austria 3 | DE | Sky Sport Austria 3
DE | Sky Sport Austria 4 | DE | Sky Sport Austria 4
DE | Sky Sport Austria 5 | DE | Sky Sport Austria 5
DE | Sky Sport Austria 6 | DE | Sky Sport Austria 6
DE | Sky Sport Austria 7 | DE | Sky Sport Austria 7
DE | Sky Sport Austria 8 | DE | Sky Sport Austria 8
DE | Sky Sport Bundesliga 1 | DE | Sky Sport Bundesliga 1
DE | Sky Sport Bundesliga 10 | DE | Sky Sport Bundesliga 10
DE | Sky Sport Bundesliga 2 | DE | Sky Sport Bundesliga 2
DE | Sky Sport Bundesliga 3 | DE | Sky Sport Bundesliga 3
DE | Sky Sport Bundesliga 4 | DE | Sky Sport Bundesliga 4
DE | Sky Sport Bundesliga 5 | DE | Sky Sport Bundesliga 5
DE | Sky Sport Bundesliga 6 | DE | Sky Sport Bundesliga 6
DE | Sky Sport Bundesliga 7 | DE | Sky Sport Bundesliga 7
DE | Sky Sport Bundesliga 8 | DE | Sky Sport Bundesliga 8
DE | Sky Sport Bundesliga 9 | DE | Sky Sport Bundesliga 9
DE | Sky Sport Bundesliga | DE | Sky Sport Bundesliga
DE | Sky Sport F1 | DE | Sky Sport F1
DE | Sky Sport Golf | DE | Sky Sport Golf
DE | Sky Sport Kompakt 1 | DE | Sky Sport Kompakt 1
DE | Sky Sport Mix | DE | Sky Sport Mix
DE | Sky Sport News | DE | Sky Sport News
DE | Sky Sport Premier League | DE | Sky Sport Premier League
DE | Sky Sport Tennis | DE | Sky Sport Tennis
DE | Sky Sport Top Event | DE | Sky Sport Top Event
DE | Sportdigital1+ | DE | Sportdigital1+
DE | TRT Türk HD | DE | TRT Türk
DE | ZDF | DE | ZDF
DE | eSportsONE | DE | eSportsONE
DKISS | DKISS
DMAX | DMAX
DMAX.es | DMAX
DSPORTS 2 | DSPORTS 2
DSPORTS Fight | DSPORTS Fight
DSPORTS | DSPORTS
DSPORTS+ | DSPORTS+
Dark Rojo | Dark Rojo
Dark.es | Dark
DePelícula | DePelícula
Decasa | Decasa
Decasa.es | Decasa
DejateTV | DejateTV
Deutsche W | Deutsche W
Deutsche.Welle.es | Deutsche Welle
Dhípica | Dhípica
Discovery Turbo | Discovery Turbo
Discovery | Discovery
Discovery.Channel.es | Discovery Channel
Disney Junior | Disney Junior
Disney.Channel.+1.es | Disney Channel +1
Disney.Channel.es | Disney Channel
Disney.Junior.es | Disney Junior
Distrito TV | Distrito TV
Distrito.TV.es | Distrito TV
Divinity | Divinity
Divinity.es | Divinity
Djazz | Djazz
Djazz.es | Djazz
Dkiss.es | Dkiss
Dramas (Rakuten TV) | Dramas (Rakuten TV)
Dreamworks HD | Dreamworks
EITB Basque | EITB Basque
EITB.BASQUE.es | EITB BASQUE
ES1000001EF | SMTOWN
ES12000024R | Historia y Vida
ES1300001QC | DW
ES1400001T8 | Beyblade
ES1400002CJ | CURIOSITY Now
ES1600002QL | La Fiebre del Jade
ES1600003FF | Naturaleza
ES1600004JV | Todo Crimen
ES1600005T1 | Rally.TV FAST+
ES1700003C6 | Coreano by CJ ENM
ES170000433 | NEW K-MOVIES
ES1700005ME | NEW KPOP
ES17000065P | BABY SHARK TV
ES20000065W | Tennis+
ES2200001SF | Fireplace Vibes
ES2200003DA | Runtime Clásicos
ES2300005G7 | Cine Western
ES24000028L | Ice Pilots
ES2500001F9 | Cool Summer Channel
ES2600001MC | Forensic Files
ES26000025M | ¡Hola! Play
ES2600003UM | Películas de Drama - Rakuten TV
ES2600004BD | Acción - Rakuten TV
ES2600005G9 | Crimen - Rakuten TV
ES26000068D | Estilo y Vida – Rakuten TV
ES260000700 | Comedia - Rakuten TV
ES2600008NX | Rantaró, El Ninja Boy
ES260000968 | Euronews EN DIRECTO
ES260001081 | 100% Navidad - Rakuten TV
ES2600012C9 | Películas Románticas - Rakuten TV
ES2600013H4 | Películas Top - Rakuten TV
ES2700002YP | Top Gear
ES2800001G7 | Planeta de Cine
ES2800002MM | Mayday: Catástrofe Aérea
ES2900001DQ | BBC Series
ES2900002JG | Los Gipsy Kings - Rakuten TV
ES3000008O8 | Cine Español - Rakuten TV
ES30000091V | MyPadel TV
ES30000145 | Sony One Series Comedia
ES300002Y6 | Sony One Series Thriller
ES300003D4 | Sony One Éxitos
ES300004C9 | Sony One Shark Tank
ES300005EL | Sony One The Blacklist
ES300006QJ | Sony One Hits Acción
ES300007KS | Sony One Hits Comedia
ES3000288I | Anime Visión Classics
ES300029LP | Anime Visión
ES300031A5 | GOL CLASSICS
ES300032LR | Gaming Central League of Legends
ES300033TI | Viajes &amp; Sabores
ES300034BT | Actualidad 360
ES3200001F1 | BBC Earth
ES32000027M | CLIPS don't lie
ES3200003OC | DFB Play TV
ES3300001MC | Crimenes Reales
ES33000025N | Crimen &amp; Historia
ES33000036Q | RTVE Docs
ES3300004P0 | RTVE Saber y Ganar
ES33000058B | RTVE Somos Cine
ES3300006QL | RTVE Época
ES33000079W | RTVE Crimen
ES340000152 | Video Game Heroes
ES3400002PY | Surf Channel
ES34000039I | CNN en Español
ES3400004SS | Sky News International
ES35000016A | Vevo Navidad
ES3600001Y7 | Rebelde
ES3900001QG | K-POP by CJ ENM
ES400002P5 | Cuéntame cómo pasó
ES4700001VS | 2M
ES4800002OZ | Caillou
ES5000001CS | LooLoo Kids
ES500002NY | H2O &amp; Friends
ES500004NO | Sci-Fi - Rakuten TV
ES500005BP | Águila Roja
ES700004C8 | Runtime Familia
ES7000056Z | Yu-Gi-Oh!
ES900001SH | Mr Bean Animated
ES900002ZD | Todo Pasión
ESAJ3800001KT | Pluto TV Cine Estelar
ESAJ380000226 | MTV Originals
ESAJ3800003LX | MTV Catfish
ESAJ38000046O | Pluto TV Kids
ESAJ3800005C5 | Comedia Made in Spain
ESAJ3800006TT | MTV Cribs
ESAJ3800007PC | Pluto TV Cocina
ESAJ4500016BH | The Pet Collective
ESAJ4500023Y5 | People Are Awesome
ESBA140000504 | Stormcast Novelas
ESBA1400006NP | FailArmy
ESBA1500001C4 | Deluxe Lounge HD
ESBA2200004G5 | MyTime Movie Network
ESBA22000102A | NatureTime
ESBA3300024AJ | Bloomberg TV+
ESBA3300025WZ | Los Asesinatos de Midsomer
ESBA33000262Z | Bob Esponja
ESBA3300028OE | iCarly
ESBA3300029UG | El Comisario
ESBA33000324U | Rugrats
ESBA3300033PL | Encantador de Perros
ESBA3300039ZX | FreeTV Estelar
ESBA330004121 | WildEarth
ESBA3300042Y6 | Trace Latina
ESBA3300043M0 | Trace Urban
ESBC1400001L8 | El Confidencial
ESBC1700001QI | Vive Kanal D Drama
ESBC1700002IM | Televisión Consciente
ESBC170000388 | WaterBear
ESBC1700004PX | Trailers
ESBC2100001IU | Vevo Pop
ESBC2100002LV | Vevo Latino
ESBC2700002LO | Grjngo - Películas Del Oeste
ESBC2700003T8 | Bigtime - Películas Gratis
ESBC27000040I | GoUSA TV
ESBC2700008SK | Just For Laughs
ESBC2700009B4 | FIFA+
ESBC2700011AZ | Cines Verdi TV
ESBC2700012RP | Cine Feel Good – Verdi TV
ESBC3500002PW | Ideas en 5 Minutos
ESBC39000033J | El País
ESBC3900004ED | Pocoyó
ESBC400001QQ | Runtime
ESBC40000248 | Action Movie Channel
ESBC400003YM | NBC News NOW
ESBC4100001NZ | La 1
ESBC4100002AG | La 2
ESBC4100003WE | Clan
ESBC4100004J1 | 24H
ESBC410000577 | Teledeporte
ESBC43000013T | Todo Novelas
ESBC4700001GR | duckTV
ESBC4700002TD | Love the Planet
ESBC4700003RJ | Teen Vee
ESBD1100001PQ | FRANCE 24 FAST
ESBD1300001EP | Baywatch – Los Vigilantes de la Playa
ESBD130000205 | Pitufo TV
ESBD1300003VN | Corazón
ESBD1300004IG | Azteca Internacional
ESBD1400003QN | Royalworld - Nobleza y Dinastias
ESBD190000137 | CNN Headlines
ESBD230000143 | FreeTV Clásico
ESBD230000289 | Vevo Retro
ESBD2300003S5 | Rabbids : La invasion
ESBD2300004Y7 | Sol Música
ESBD2600001ME | Tennis Channel
ESBD2900001P9 | World Poker Tour
ESBD3000002GP | Canal Sur Andalucía
ESBD3200001EG | Motorvision
ESBD3200002V5 | La Abeja Maya
ESBD3400001AA | Negocios TV
ESBD3600001Q1 | La Liga Inside
ESBD36000026Z | CNBC
ESBD3700001S0 | DATELINE 24/7
ESBD4100001DU | K-Drama+
ESBD5100001G0 | SuperToons TV
ESBD800001RJ | Cine Friki
ESBD80000288 | Runtime Acción
ESBD8000033W | Runtime Comedia
ESBD800004KU | Runtime Romance
ESPN 2 | ESPN 2
ESPN 3 | ESPN 3
ESPN 4 | ESPN 4
ESPN Deportes | ESPN Deportes
ESPN International | ESPN International
ESPN | ESPN
ETB.1.HD.es | ETB 1 HD
ETB.2.es | ETB 2
ETB.3.es | ETB 3
ETB.4.es | ETB 4
ETB1 | ETB1
ETB1.es | ETB1
ETB2 | ETB2
ETB2.es | ETB2
ETB3 | ETB3
ETB3.es | ETB3
ETB4 | ETB4
ETB4.es | ETB4
ETV | ETV
EWTN | EWTN
EWTN.es | EWTN
El 33 Catalunya | El 33 Catalunya
El 9 TV | El 9 TV
El Hormiguero | El Hormiguero
El Toro TV | El Toro TV
El club de la comedia | El club de la comedia
El.Confidencial.es | El Confidencial
El.Garage.TV.es | El Garage TV
El.País.es | El País
El.Toro.TV.es | El Toro TV
El.Trece.Internacional.es | El Trece Internacional
Elche 7 TV | Elche 7 TV
Elche.7.TV.es | Elche 7 TV
EmpordaTV | EmpordaTV
En Familia (Rakuten TV) | En Familia (Rakuten TV)
En.familia.es | En familia
Energy | Energy
Energy.es | Energy
Equipo de investigación | Equipo de investigación
Escapa TV | Escapa TV
Esport 3 | Esport 3
Esport.3.es | Esport 3
Esport3 Catalunya | Esport3 Catalunya
Esport3.es | Esport3
EuroNews | EuroNews
Euronews.es | Euronews
Eurosport 1 HD | Eurosport 1
Eurosport 2 | Eurosport 2
Eurosport 4K | Eurosport 4K
Eurosport.2.es | Eurosport 2
Eurosport.es | Eurosport
Extreme Channel | Extreme Channel
Extreme.Sports.es | Extreme Sports
FDF.Telecinco.es | FDF Telecinco
FIFA+ | FIFA+
FOX SPORTS 2 | FOX SPORTS 2
FOX SPORTS 3 | FOX SPORTS 3
FOX SPORTS | FOX SPORTS
FR | ARTE | FR | ARTE
FR | CANAL+ Premier League | FR | CANAL+ Premier League
FR | CANAL+ Sport | FR | CANAL+ Sport
FR | DAZN 1 | FR | DAZN 1
FR | DAZN 2 | FR | DAZN 2
FR | DAZN 3 | FR | DAZN 3
FR | DAZN 4 | FR | DAZN 4
FR | DAZN 5 | FR | DAZN 5
FR | Eurosport 1 | FR | Eurosport 1
FR | Eurosport 2 | FR | Eurosport 2
FR | Eurosport 360 1 | FR | Eurosport 360 1
FR | Eurosport 360 2 | FR | Eurosport 360 2
FR | Eurosport 360 3 | FR | Eurosport 360 3
FR | Eurosport 360 4 | FR | Eurosport 360 4
FR | Eurosport 360 5 | FR | Eurosport 360 5
FR | Eurosport 360 6 | FR | Eurosport 360 6
FR | Eurosport 360 7 | FR | Eurosport 360 7
FR | Eurosport 360 8 | FR | Eurosport 360 8
FR | FRANCE 24 | FR | FRANCE 24
FR | I24 NEWS | FR | I24 NEWS
FR | INFOSPORT+ | FR | INFOSPORT+
FR | L`ÉQUIPE | FR | L`ÉQUIPE
FR | MTV | FR | MTV
FR | beIN SPORTS 1 | FR | beIN SPORTS 1
FR | beIN SPORTS 2 | FR | beIN SPORTS 2
FR | beIN SPORTS 3 | FR | beIN SPORTS 3
FR | beIN SPORTS MAX 10 | FR | beIN SPORTS MAX 10
FR | beIN SPORTS MAX 4 | FR | beIN SPORTS MAX 4
FR | beIN SPORTS MAX 5 | FR | beIN SPORTS MAX 5
FR | beIN SPORTS MAX 6 | FR | beIN SPORTS MAX 6
FR | beIN SPORTS MAX 7 | FR | beIN SPORTS MAX 7
FR | beIN SPORTS MAX 8 | FR | beIN SPORTS MAX 8
FR | beIN SPORTS MAX 9 | FR | beIN SPORTS MAX 9
Factoría de Ficción | Factoría de Ficción
FailArmy.es | FailArmy
Fast&amp;FunBox | Fast&amp;FunBox
Festival 4K | Festival 4K
Fight Box HD | Fight Box
Fight Sports | Fight Sports
Fight Time | Fight Time
FightSports | FightSports
Flamenco Auditorio | Flamenco Auditorio
Flamenco.Auditorio.es | Flamenco Auditorio
Flooxer | Flooxer
FoQ | FoQ
France 2 | France 2
France 24 (en Francais) | France 24 (en Francais)
France 5 | France 5
France.24.es | France 24
GOL | GOL
GOL.PLAY.es | GOL PLAY
Galicia.TV.es | Galicia TV
Gametoon | Gametoon
Garage TV | Garage TV
Global Telenovelas | Global Telenovelas
Global Tendencias | Global Tendencias
Gol.TV.es | Gol TV
GolStadium BAR | GolStadium BAR
GolStadium | GolStadium
Gulli | Gulli
HBO Max Avances | HBO Max Avances
HBO.Max.Avances.es | HBO Max Avances
HIT TV | HIT TV
Heritage+.es | Heritage+
Historia y Vida | Historia y Vida
Historia | Historia
Historia.es | Historia
Historia.y.Vida.es | Historia y Vida
Hits.por.M+.es | Hits por M+
Hollywood.+1.es | Hollywood +1
Hollywood.es | Hollywood
Horse TV | Horse TV
Huelva TV | Huelva TV
IB3 TV Illes Balears | IB3 TV Illes Balears
Iberalia TV | Iberalia TV
Iberalia caza | Iberalia caza
Iberalia pesca | Iberalia pesca
Iberalia.es | Iberalia
Imas.TV.es | Imas TV
Imás TV | Imás TV
Infinity Comedia | Infinity Comedia
Infinity En la calle | Infinity En la calle
Infinity Top Series | Infinity Top Series
Infinity Viajes | Infinity Viajes
Infinity+ LQSA | Infinity+ LQSA
Información TV | Información TV
